"","county_fips","GEOID","state","county_name_hub","distance_nearest_hub_mile","nearest_hub_name","nearest_hub_id","hub_county_geoid","hub_county_name","hub_products","hub_desert","centroid_x","centroid_y","fips","ansicode","county_name_spma","state_name","state_abbrev","all_farms","all_sales","annual_avg_estabs_count_naics_4244_grocery_and_related_product_wholesalers","annual_avg_estabs_count_naics_4245_farm_product_raw_material_merch._whls.","annual_avg_estabs_count_naics_44511_supermarkets_and_other_grocery_stores","annual_avg_estabs_count_naics_4451_grocery_stores","d2c_farms_pct","d2c_sales_pct","intermediated_farms_pct","intermediated_sales_pct","local_sales_pct","number_colleges_universities","number_csa","number_farmersmarket","number_foodhub","number_healthcare_facilities","number_k12_schools","number_onfarmmarket","overall_food_insecurity_rate","pct_households_with_no_vehicle","pct_laccess_lowi","total_acres_operated","valueadded_farms_pct","distance_nearest_farmersmarket_mile","nearest_farmersmarket_name","nearest_farmersmarket_id","market_county_geoid","market_county_name","farmersmarket_desert","...48","farm_sale","county_name.x","state_name.x","fruitnut_sale","share","direct_to_consumer","foodhub_present","foodhub_share","foodhub_inter","spma_raw","lnspma","spma"
"38","19045","19045","Iowa","Clinton",26.4017176628956,"Quad Cities Food Hub",501165,"19163","Scott",NA,TRUE,450241.496198711,2112469.66060079,19045,465211,"Clinton","Iowa","IA",1147,470647000,6,3,7,9,1.569311261,NA,0.871839583,0.101349846,NA,0,NA,3,NA,13,18,NA,13.3,6.599999905,8.351933479,173294,2.441150904,5.06198674143488,"DeWitt Farmers Market - Summer",313946,"19045","Clinton",FALSE,785,15537000,"CLINTON","IOWA",348000,0.0223981463603012,NA,FALSE,NA,NA,NA,NA,NA
"39","04009","04009","Arizona","Graham",61.9200890068492,"Copper Communities Food Hub",500178,"04007","Gila","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Honey;Wild harvested forest products;",TRUE,-1286212.78646186,1189853.05017044,4009,25444,"Graham","Arizona","AZ",359,56969000,1,0,3,8,4.735375881,0.01283154011,7.799442768,2.715512037,NA,1,NA,1,NA,3,33,1,16.1,4.900000095,15.74426937,1183497,12.53481865,12.2694529241992,"Gila Valley Farmers Market",308466,"04009","Graham",FALSE,77,4360000,"GRAHAM","ARIZONA",2960000,0.678899082568807,4855.86925448898,FALSE,99.98716845989,1485660.99713366,1490516.86638815,14.2146335079625,45.7563081790113
"40","19195","19195","Iowa","Worth",74.0590340683748,"Iowa Food Hub",500215,"19191","Winneshiek","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,220872.670648885,2268031.55224352,19195,465286,"Worth","Iowa","IA",538,167176000,NA,5,1,1,5.018587589,0.00116643541,2.416356802,0.113652676,0.232090726,0,NA,NA,NA,4,4,NA,10.5,4.800000191,1.992641568,71820,7.434944153,13.9276425301925,"Lake Mills Farmers' Market",310223,"19189","Winnebago",FALSE,860,9631000,"WORTH","IOWA",295000,0.0306302564635033,1005.26231427984,FALSE,99.99883356459,3047984.66167533,3048989.92398961,14.9303209212715,49.2262729251825
"41","20199","20199","Kansas","Wallace",162.78526261172,"Food to Power",501099,"08041","El Paso",NA,TRUE,-494793.147413509,1780566.65703869,20199,485060,"Wallace","Kansas","KS",285,115401000,NA,2,1,1,2.105263233,0.000337952,NA,NA,NA,0,NA,NA,NA,1,4,NA,14.4,4.099999905,8.455114365,196109,NA,30.0173643659699,"Goodland Farmers' Market",310335,"20181","Sherman",TRUE,961,11273000,"WALLACE","KANSAS",NA,NA,43.2832117438327,FALSE,99.999662048,435489.747908062,435533.031119806,12.9843259188274,39.7912403549066
"42","01117","01117","Alabama","Shelby",101.412755405981,"Farm Food Collaborative / Food Bank of North Alabama",500138,"01089","Madison","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Juices/non-alcoholic ciders;value-added products (kombuchas, krauts, etc.);",TRUE,863028.189894934,1175228.82299874,1117,161584,"Shelby","Alabama","AL",385,24217000,26,2,27,33,10.909091,0.0078457284,3.116883039,4.038485527,5.508527279,1,NA,8,NA,22,49,NA,12.4,2.599999905,5.819793224,38132,14.02597427,9.33073355128957,"Valleydale Farmers Market",308381,"01117","Shelby",FALSE,59,6807000,"SHELBY","ALABAMA",685000,0.100631702659027,2182.3381053425,FALSE,99.9921542716,235451.304723581,237633.642828924,12.3784854508449,36.8538615123981
"43","01055","01055","Alabama","Etowah",56.8823643832179,"Farm Food Collaborative / Food Bank of North Alabama",500138,"01089","Madison","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Juices/non-alcoholic ciders;value-added products (kombuchas, krauts, etc.);",TRUE,911548.154784743,1267873.09221613,1055,161553,"Etowah","Alabama","AL",725,190406000,8,NA,15,18,7.448276043,0.00164910764,2.482758522,0.332447499,0.501559854,1,NA,3,NA,23,42,2,18.1,4.199999809,13.39791965,62154,9.931034088,2.62520268005467,"Gadsden Farmers' Market",308319,"01055","Etowah",FALSE,28,2325000,"ETOWAH","ALABAMA",NA,NA,45562.1233383802,FALSE,99.99835089236,5884616.80145998,5930178.92479836,15.5955649433346,52.451666108343
"44","01051","01051","Alabama","Elmore",125.083127697014,"The Common Market Georgia",500112,"13121","Fulton","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Tofu/non-animal protein;",TRUE,917858.040047489,1105908.9092275,1051,161551,"Elmore","Alabama","AL",478,29255000,4,NA,13,16,6.903765678,0.0054007864,5.439330578,1.213467836,NA,0,NA,3,NA,11,26,2,14.6,4.300000191,4.984245777,53053,12.34309578,6.51057586727245,"Trinity Episcopal Farmers' Market",308377,"01051","Elmore",FALSE,26,1345000,"ELMORE","ALABAMA",NA,NA,3727.50552346973,FALSE,99.9945992136,186973.122988172,190700.628511642,12.1584600873966,35.7870825803792
"45","01099","01099","Alabama","Monroe",117.712613925888,"Ocean Springs Fresh Market",500016,"28059","Jackson","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,815194.724354002,981031.646438394,1099,161576,"Monroe","Alabama","AL",436,33548000,NA,NA,3,3,1.605504632,0.00065577678,0.458715588,NA,NA,0,NA,NA,NA,6,9,NA,19.7,6.300000191,11.32965088,122781,2.06422019,31.114793095212,"Jackson Farmers' Market",308331,"01025","Clarke",TRUE,50,6164000,"MONROE","ALABAMA",54000,0.00876054510058404,22.7242121167179,FALSE,99.99934422322,242112.815908578,242135.540120694,12.3972529314942,36.9448544445307
"46","21095","21095","Kentucky","Harlan",25.0987401927059,"Appalachian Harvest",500142,"51169","Scott","Fresh vegetables;Canned or preserved fruits/vegetables;Herbs;Wild harvested forest products;",TRUE,1125604.88494065,1610541.49179156,21095,516894,"Harlan","Kentucky","KY",37,577000,NA,NA,8,13,13.51351357,0.06585788727,8.108108521,NA,NA,1,NA,NA,NA,4,15,NA,23.6,8.899999619,2.896198273,NA,21.62162209,19.9633462157913,"Red Bird Farmers Market",301246,"21051","Clay",FALSE,1014,30000,"HARLAN","KENTUCKY",NA,NA,95.3491729338846,FALSE,99.93414211273,91534.7196431233,91630.0688160572,11.42551475898,32.2334439342587
"47","22075","22075","Louisiana","Plaquemines",43.703745626233,"Sankofa Fresh Stop Market",500118,"22071","Orleans","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;",TRUE,619700.898839402,728174.753219797,22075,558125,"Plaquemines","Louisiana","LA",113,14519000,14,1,5,11,21.23893738,0.00847165763,8.849557877,7.238790512,NA,0,NA,1,NA,1,9,1,15.3,5.300000191,20.32692719,2689,30.08849525,29.6719703944895,"George Brooks Farmers Market",310540,"22075","Plaquemines",TRUE,1123,101000,"PLAQUEMINES","LOUISIANA",1172000,11.6039603960396,139.705121482303,FALSE,99.99152834237,760085.753074788,760225.45819627,13.5413703237904,42.4920346001716
"48","22117","22117","Louisiana","Washington",61.4740829232264,"Sankofa Fresh Stop Market",500118,"22071","Orleans","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;",TRUE,568081.79059424,881980.256407815,22117,559557,"Washington","Louisiana","LA",815,57666000,3,NA,12,26,6.134969234,0.00218499631,2.699386597,0.400582671,0.631221175,0,NA,NA,NA,5,14,7,20.7,10.10000038,3.899802685,77872,8.834355354,24.3125962446465,"Abita Springs Farmers Market",310523,"22103","St. Tammany",TRUE,1144,2865000,"WASHINGTON","LOUISIANA",354000,0.123560209424084,213.161054365005,FALSE,99.99781500369,1525900.51990662,1526113.68096098,14.2382349840944,45.8707384297217
"49","22017","22017","Louisiana","Caddo",159.686102877031,"Profound Foods",500209,"48085","Collin","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;meal kits;",TRUE,197710.637148078,1058651.41839096,22017,558458,"Caddo","Louisiana","LA",589,48445000,22,NA,37,73,6.960950851,0.02369697571,2.207130671,0.703891039,NA,6,NA,5,NA,53,60,3,18.9,10.30000019,16.04053497,66010,9.168081284,5.85247565591462,"The Market @ NHUMC",313809,"22017","Caddo",FALSE,1095,2466000,"CADDO","LOUISIANA",521000,0.211273317112733,33516.8080259356,FALSE,99.97630302429,189937.968725516,223454.776751451,12.3169643314052,36.5555802912519
"50","01035","01035","Alabama","Conecuh",129.241245782074,"Ocean Springs Fresh Market",500016,"28059","Jackson","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,851722.298276236,968611.53004707,1035,161543,"Conecuh","Alabama","AL",349,21683000,1,NA,3,5,6.017191887,0.00401235998,NA,NA,NA,1,NA,NA,NA,2,9,1,21,7,13.28897285,94748,NA,22.8898385760569,"Brewton Choo-choo Farmers' Market",308291,"01053","Escambia",TRUE,18,2223000,"CONECUH","ALABAMA",215000,0.0967161493477283,166.048057704485,FALSE,99.99598764002,129807.46621652,129973.514274224,11.7750859723285,33.9283176515251
"51","01085","01085","Alabama","Lowndes",167.008976808036,"The Common Market Georgia",500112,"13121","Fulton","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Tofu/non-animal protein;",TRUE,876178.11406342,1052156.99929992,1085,161568,"Lowndes","Alabama","AL",421,108622000,NA,2,1,1,1.187648416,0.00221870333,0.47505939,NA,NA,0,NA,NA,NA,2,9,NA,20.7,11.10000038,20.2040062,144238,1.662707806,22.463345186038,"Butler County Farmers' Market",308292,"01013","Butler",TRUE,43,2617000,"LOWNDES","ALABAMA",NA,NA,477.604234390367,FALSE,99.99778129667,389429.214420409,389906.8186548,12.8736630630322,39.2546985614094
"52","23015","23015","Maine","Lincoln",29.4014981301816,"Crown O'Maine Organic Cooperative",501141,"23011","Kennebec",NA,TRUE,2085042.57074194,2633832.04743975,23015,581293,"Lincoln","Maine","ME",306,21434000,18,NA,9,18,27.77777863,0.1113184643,21.24183083,32.20117569,43.9488678,0,1,1,NA,27,18,8,12.5,5.400000095,0.924400508,23094,49.01960754,5.46565432018379,"Oxford Farmers' Market",310866,"23015","Lincoln",FALSE,1157,1150000,"LINCOLN","MAINE",1641000,1.42695652173913,79870.4462507149,FALSE,99.8886815357,2476740.96236593,2556611.40861664,14.7541932711236,48.3723292544208
"53","23017","23017","Maine","Oxford",39.7396933182992,"Harvesting Good",501113,"23001","Androscoggin",NA,TRUE,1979186.44917587,2654228.01265086,23017,581294,"Oxford","Maine","ME",463,26133000,2,NA,10,16,28.07775307,0.06164619446,8.207343102,29.69425583,36.26449203,0,2,NA,NA,32,33,4,15.3,5.599999905,5.496826172,74267,36.28509903,21.0450876086344,"Berlin Local Works Farmers Marketplace",311643,"33007","Coos",TRUE,1158,3897000,"OXFORD","MAINE",3311000,0.849627918911984,3637.4251421242,FALSE,99.93835380554,1653759.82534069,1657397.25048282,14.3207590084617,46.2708508949427
"54","24005","24005","Maryland","Baltimore",9.99754331420191,"Chesapeake Farm to Table",500163,"24005","Baltimore","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;",FALSE,1639221.24466166,1994328.62096182,24005,1695314,"Baltimore","Maryland","MD",783,92699000,62,1,158,313,14.68710136,0.03863040686,4.85312891,1.967658758,6.014088631,7,9,11,1,886,180,NA,13.3,7.800000191,4.424084187,39525,19.5402298,0.405449393544471,"Hereford Farm Market",301059,"24005","Baltimore",FALSE,1168,12768000,"BALTIMORE","MARYLAND",980000,0.0767543859649123,21783668.5857263,TRUE,99.96136959314,92708735.6507362,114492404.236463,18.5560190402119,66.8052388522418
"55","24025","24025","Maryland","Harford",22.3690939595387,"Chesapeake Farm to Table",500163,"24005","Baltimore","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;",TRUE,1663863.91102019,2010718.818072,24025,1698178,"Harford","Maryland","MD",613,65894000,22,1,40,82,15.49755287,0.07182747841,6.688417435,3.276474237,10.67471981,1,4,2,NA,76,55,3,11.8,4,4.662052155,36342,22.18597031,2.42934935615037,"Marketplace on Main",310815,"24025","Harford",FALSE,1177,9186000,"HARFORD","MARYLAND",1575000,0.171456564337035,801967.086032487,FALSE,99.92817252159,13159428.5149487,13961395.6009812,16.4518066217187,56.6030992381481
"56","24041","24041","Maryland","Talbot",1.24839799842969,"Chesapeake Harvest",500162,"24041","Talbot","Fresh fruits;Fresh vegetables;",FALSE,1700578.68015673,1928006.86936035,24041,592947,"Talbot","Maryland","MD",357,109705000,9,NA,10,18,3.361344576,0.00397429466,3.361344576,2.317123175,NA,0,NA,NA,1,12,8,3,14.8,7.199999809,3.251558781,49052,6.722689152,14.0712659063319,"Eastern Shore Farmers' Market",310790,"24035","Queen Anne's",FALSE,1185,3731000,"TALBOT","MARYLAND",208000,0.0557491289198606,2202.0143503264,TRUE,99.99602570534,7038871451.63384,7038873653.64819,22.6747140019367,86.7744685070455
"57","24015","24015","Maryland","Cecil",25.0771917770998,"Lutheran Community Services (LCS)",501145,"10003","New Castle",NA,TRUE,1694970.33966961,2018472.39731234,24015,596115,"Cecil","Maryland","MD",575,177105000,6,2,16,30,7.826086998,0.01048530579,4.347826004,NA,NA,1,4,2,NA,29,29,2,14.3,5.199999809,6.540923595,45686,12.173913,1.82083532526676,"Cecil County Farmers' Market",310777,"24015","Cecil",FALSE,1172,23275000,"CECIL","MARYLAND",2246000,0.0964983888292159,560106.460689225,FALSE,99.98951469421,28159664.7684338,28719771.229123,17.1730963365528,60.100226385709
"58","25009","25009","Massachusetts","Essex",6.76591668402776,"New Entry Food Hub",501105,"25009","Essex",NA,FALSE,2017190.63695051,2453561.31173592,25009,606931,"Essex","Massachusetts","MA",441,36686000,126,3,101,326,28.79818535,0.2775990868,12.24489784,7.782260418,44.20759964,10,9,18,1,144,218,7,11.1,9.899999619,4.101744175,13515,41.04308319,2.77598370292775,"Topsfield Farmers' Market",310744,"25009","Essex",FALSE,1193,10566000,"ESSEX","MASSACHUSETTS",6737000,0.637611205754306,1321552.95621109,TRUE,99.7224009132,79917114.8389977,81238667.7952088,18.2129018961571,65.1416572780284
"59","25005","25005","Massachusetts","Bristol",9.94199014476343,"Hope & Main",501131,"44001","Bristol",NA,FALSE,2029825.88279387,2355496.84680312,25005,606929,"Bristol","Massachusetts","MA",507,46163000,81,2,74,231,21.69625282,0.1250135422,11.04536533,5.151311874,22.15410614,4,3,17,1,84,141,8,12.8,9.600000381,4.096760273,21849,32.74161911,4.18046050973248,"Southcoast Open Air Farmers Market",310732,"25005","Bristol",FALSE,1191,6049000,"BRISTOL","MASSACHUSETTS",9004000,1.48851049760291,330219.590834971,TRUE,99.8749864578,46644893.0294523,46975112.6202872,17.6651285007125,62.4858129307103
"60","25021","25021","Massachusetts","Norfolk",11.4393605011995,"Red Tomato",500123,"25021","Norfolk","Fresh fruits;Fresh vegetables;",FALSE,2011549.17574664,2392685.27203917,25021,606937,"Norfolk","Massachusetts","MA",213,12768000,116,3,90,246,19.7183094,0.3227600098,6.103286266,23.65288162,60.62813187,12,8,16,1,130,196,2,8.8,9.100000381,3.599397421,8688,25.82159615,2.20227305259802,"Walpole Farmers Market",314104,"25021","Norfolk",FALSE,1199,6769000,"NORFOLK","MASSACHUSETTS",1952000,0.288373467277294,849689.525506285,TRUE,99.6772399902,9725577.18487021,10575266.7103765,16.174028503418,55.2563097601764
"61","26041","26041","Michigan","Delta",23.4076421465448,"Akwonderkandco",501183,"26041","Delta",NA,TRUE,703814.95001444,2581513.53939564,26041,1622963,"Delta","Michigan","MI",282,15155000,6,1,9,14,9.574467659,0.00811613321,1.773049593,0.098977238,0.936984479,1,NA,1,1,5,15,1,17.1,8.899999619,5.052951813,60297,11.34751797,6.7919979869161,"City of Gladstone Farmers Market",310936,"26041","Delta",FALSE,1223,1012000,"DELTA","MICHIGAN",978000,0.966403162055336,2666.30612396901,TRUE,99.99188386679,2765701.80150001,2768368.10762398,14.8337685737361,48.7581450304096
"62","26055","26055","Michigan","Grand Traverse",5.22690954836537,"MI Farm Co-op",501201,"26055","Grand Traverse",NA,FALSE,824426.572121238,2454158.83522985,26055,1622970,"Grand Traverse","Michigan","MI",553,51864000,14,1,22,26,17.17902374,0.274487114,14.64737797,42.9430809,80.89426422,1,2,3,3,9,32,1,13.5,5.800000191,5.359835148,33275,31.82640076,6.32758423079713,"Kinglsey Farmers Market",311030,"26055","Grand Traverse",FALSE,1230,8957000,"GRAND TRAVERSE","MICHIGAN",31023000,3.46354806296751,355559.346621839,TRUE,99.725512886,189313819.530194,189669378.876815,19.060793003198,69.2526031956342
"63","26007","26007","Michigan","Alpena",68.1698313021214,"Coveyou Scenic Farm Market",501192,"26047","Emmet",NA,TRUE,970941.479878636,2512873.08670913,26007,1622946,"Alpena","Michigan","MI",305,37282000,2,NA,8,12,11.80327892,0.00402338922,5.245901585,0.506947041,0.911968231,1,NA,1,NA,4,10,1,18.7,9,6.100529194,38469,17.04918098,8.88794104981889,"Alpena Farmers Market",310894,"26007","Alpena",FALSE,1206,2516000,"ALPENA","MICHIGAN",263000,0.104531001589825,1898.84239350248,FALSE,99.99597661078,802227.028149998,804125.8705435,13.5975110913099,42.7642295284228
"64","26103","26103","Michigan","Marquette",13.841842843507,"Upper Peninsula Food Exchange",500110,"26103","Marquette","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Honey;Maple products;",FALSE,643436.950116683,2632947.72908131,26103,1622994,"Marquette","Michigan","MI",212,3367000,3,1,14,17,26.41509438,0.1214731216,10.84905624,4.722304821,32.61063385,1,1,2,2,8,25,1,16,6,5.104547024,33372,37.26415253,14.0705168467282,"Marquette Farmers & Artists Market",311047,"26103","Marquette",FALSE,1254,1305000,"MARQUETTE","MICHIGAN",NA,NA,2065.87103930381,TRUE,99.8785268784,1755203.25855334,1757269.12959265,14.3792715310752,46.5545451263942
"65","26147","26147","Michigan","St. Clair",39.2484198305633,"Clarkston Family Farm",501189,"26125","Oakland",NA,TRUE,1077592.30172368,2290941.22954174,26147,1625033,"St. Clair","Michigan","MI",1060,109405000,6,1,16,31,11.60377312,0.00749508679,1.226415038,4.826104641,NA,1,NA,4,NA,14,55,3,14.9,5.599999905,12.24677372,101753,12.83018875,9.07837243965979,"Summer Thyme Farmers Market and Flea Market",311129,"26147","St. Clair",FALSE,1276,4764000,"ST CLAIR","MICHIGAN",393000,0.0824937027707809,9949.42185407038,FALSE,99.99250491321,7101666.36954675,7111615.79140082,15.7772400321352,53.3325061813587
"66","26071","26071","Michigan","Iron",10.3069596304688,"Taproot Community Farm INC",501206,"26071","Iron",NA,FALSE,577031.821755768,2602699.18528465,26071,1622978,"Iron","Michigan","MI",114,2768000,2,NA,2,3,16.66666603,0.01842485547,5.263157845,10.36849689,NA,0,NA,NA,1,3,3,1,18.6,7.699999809,5.788461685,15613,21.92982483,35.0128177907453,"Iron Mountain Farmers & Artisans Market",311022,"26043","Dickinson",TRUE,1238,893000,"IRON","MICHIGAN",NA,NA,41.6021761197838,TRUE,99.98157514453,2605103.06712869,2605144.66930481,14.7729987668693,48.4635065003224
